fecha,codigo_agente,nombre_agente,segmento,estrategia,cluster,demanda_gwh_dia,pct_no_regulado,pct_cobertura_contratos,pct_exposicion_bolsa,pct_sicep,compra_regulado_1_0,margen_est_cop_kwh,costo_energia_est_cop_kwh
2026-02-26,EBSC,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,2.793,9.65,99.97,4.58,55.02,1.0,-43.6,293.5
2026-02-26,EDPC,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,MEDIANO,Comercializador regulado,2,0.8074,0.0,29.31,70.69,65.93,1.0,58.69,175.8
2026-02-26,EDQC,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,MEDIANO,Comercializador regulado,2,1.3676,0.0,83.1,16.9,92.63,1.0,-5.37,271.3
2026-02-26,EEPC,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,2.611,27.52,107.33,10.73,75.85,1.0,-83.64,285.2
2026-02-26,EGVC,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.2345,0.0,108.07,3.68,95.36,1.0,-72.35,295.5
2026-02-26,EMEC,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.0661,67.03,168.26,0.0,0.0,1.0,-292.24,301.3
2026-02-26,EMIC,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,MEDIANO,Integrado/regional regulado,1,9.4152,23.57,86.08,13.92,61.58,1.0,-9.81,276.6
2026-02-26,EMPC,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,PEQUEÑO,Comercializador regulado,2,0.052,0.0,59.14,40.86,93.61,1.0,23.16,228.7
2026-02-26,EMSC,ELECTRIFICADORA DEL META S.A. E.S.P.,MEDIANO,Comercializador regulado,2,3.6235,11.84,84.18,19.75,83.53,1.0,-14.29,267.6
2026-02-26,ENBC,ENERBIT S.A.S. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.3667,12.37,1673.65,0.0,100.0,1.0,-500,301.3
2026-02-26,ENDC,ENEL COLOMBIA SA ESP,GRANDE,Integrado/regional regulado,1,43.655,25.93,84.09,15.91,82.08,1.0,-6.55,273.1
2026-02-26,ENIC,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,MEDIANO,Comercializador regulado,2,1.0206,0.0,52.18,47.82,13.52,1.0,31.45,216.4
2026-02-26,EPMC,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,GRANDE,Integrado/regional regulado,1,37.4459,38.36,84.73,15.27,96.53,1.0,-7.42,274.2
2026-02-26,EPSC,CELSIA COLOMBIA S.A. E.S.P.,GRANDE,Integrado/regional regulado,1,12.536,36.74,102.28,0.0,83.87,1.0,-43.15,301.3
2026-02-26,EPTC,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.248,0.0,522.21,97.2,95.28,1.0,-500,273.5
2026-02-26,ESOC,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0169,0.0,0.0,100.0,0.0,0.0,93.59,123.7
2026-02-26,ESSC,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,MEDIANO,Integrado/regional regulado,1,7.1791,0.0,74.89,25.11,95.7,1.0,4.4,256.7
2026-02-26,ESVC,EMPRESA SIGLO XXI EICE ESP,PEQUEÑO,Comercializador regulado,2,0.0092,0.0,134.89,21.65,100.0,1.0,-209.51,276.8
2026-02-26,ETTC,ENERTOTAL S.A. E.S.P.,MEDIANO,Trader con sobrecobertura de contratos,4,1.8991,47.88,99.73,0.27,0.0,1.0,-34.07,300.8
2026-02-26,EVSC,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.0408,0.0,94.02,6.63,93.49,1.0,-25.2,289.6
2026-02-26,EXEC,ENEL X COLOMBIA S.A.S ESP,MEDIANO,Comercializador regulado,2,0.6265,0.0,101.7,9.02,100.0,1.0,-59.0,286.8
2026-02-26,EXIC,ENERXIA COLOMBIA SAS ESP,PEQUEÑO,Trader no regulado,0,0.3168,100.0,155.89,29.51,0.0,0.0,-304.44,273.0
2026-02-26,FERC,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.3581,100.0,373.4,0.0,0.0,0.0,-500,301.3
2026-02-26,FREC,FRANCA ENERGIA SA ESP,PEQUEÑO,Trader no regulado,0,0.2157,100.0,105.1,4.02,0.0,0.0,-61.83,294.8
2026-02-26,GAPC,GAP ENERGY GROUP SAS ESP,PEQUEÑO,Trader no regulado,0,0.2102,100.0,84.3,15.81,0.0,0.0,-6.95,273.3
2026-02-26,GECC,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,GRANDE,Trader no regulado,0,12.7466,100.0,76.42,23.58,0.0,0.0,2.58,259.4
2026-02-26,GNCC,VATIA S.A. E.S.P.,MEDIANO,Integrado/regional regulado,1,5.2107,10.43,126.0,12.79,98.75,1.0,-158.21,285.0
2026-02-26,GNYC,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,PEQUEÑO,Trader no regulado,0,0.0637,100.0,813.68,31.81,0.0,0.0,-500,294.6
2026-02-26,HIMC,GESTION ENERGETICA S.A. E.S.P.,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0297,0.0,5.24,94.76,0.0,1.0,87.35,133.0
2026-02-26,HLAC,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,2.2898,20.64,119.12,1.77,93.88,1.0,-110.25,298.7
2026-02-26,ISGC,ISAGEN S.A. E.S.P.,GRANDE,Trader con sobrecobertura de contratos,4,12.1802,100.0,117.9,0.0,0.0,0.0,-102.11,301.3
2026-02-26,ITLC,ITALCOL ENERGIA S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.475,100.0,123.16,10.34,100.0,1.0,-142.61,287.6
2026-02-26,LESC,MESSER ENERGY SERVICES SAS ESP,PEQUEÑO,Trader no regulado,0,0.1249,100.0,214.19,45.57,0.0,0.0,-500,270.2
2026-02-26,NEUC,NEU ENERGY S.A.S E.S.P,MEDIANO,Comercializador regulado,2,2.1578,52.27,147.39,14.07,100.0,1.0,-241.53,285.8
2026-02-26,PEEC,PROFESIONALES EN ENERGIA S.A. E.S.P.,PEQUEÑO,Trader no regulado,0,0.0066,100.0,6997.09,468.43,0.0,1.0,-500,290.2
2026-02-26,QIEC,QI ENERGY S.A.S. E.S.P.,MEDIANO,Comercializador regulado,2,0.9418,8.81,172.78,7.75,57.77,1.0,-324.71,293.7
2026-02-26,RPEC,RIOPAILA ENERGÍA S.A.S. E.S.P.,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0061,100.0,0.0,100.0,0.0,0.0,93.59,123.7
2026-02-26,RTQC,RUITOQUE S.A. E.S.P.,MEDIANO,Comercializador regulado,2,1.218,69.37,252.31,21.12,99.85,1.0,-500,287.6
2026-02-26,SCEC,SOL & CIELO ENERGIA S.A.S. E.S.P,PEQUEÑO,Comercializador regulado,2,0.0474,31.64,315.16,28.36,100.0,1.0,-500,286.7
2026-02-26,SOEC,SOUTH32 ENERGY S.A.S E.S.P,MEDIANO,Trader con sobrecobertura de contratos,4,3.8238,100.0,102.8,0.0,0.0,0.0,-45.12,301.3
2026-02-26,TENC,TRANSACCIONES ENERGÉTICAS S.A.S. EMPRESA DE SERVICIOS PÚBLICOS E.S.P,MEDIANO,Comercializador regulado,2,1.0765,81.19,88.46,11.54,100.0,1.0,-14.05,280.8
2026-02-26,TPLC,TERPEL ENERGÍA S.A.S. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.2797,87.51,240.77,21.09,71.53,1.0,-500,287.0
2026-02-26,TRPC,TERMOPIEDRAS S.A. E.S.P.,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0003,100.0,0.0,100.0,0.0,0.0,93.59,123.7
2026-02-26,VESC,VOLTAJE EMPRESARIAL S.A.S. E.S.P.,PEQUEÑO,Trader no regulado,0,0.1007,100.0,116.29,24.04,0.0,0.0,-144.08,270.9
2026-02-26,VICC,EMPRESA DE ENERGÍA ELÉCTRICA DEL DEPARTAMENTO DEL VICHADA,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0067,0.0,0.0,100.0,0.0,0.0,93.59,123.7
2026-02-27,ASCC,A.S.C. INGENIERIA S.A. E.S.P.,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.08,20.64,100.0,0.0,0.0,1.0,-36.76,303.5
2026-02-27,BEIC,BEAM ENERGY INNOVATION S.A.S. E.S.P.,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.037,80.92,285.53,0.12,0.0,0.0,-500,303.4
2026-02-27,BIAC,BIA ENERGY S.A.S. E.S.P,MEDIANO,Comercializador regulado,2,1.6724,50.09,108.32,3.33,100.0,1.0,-74.74,297.9
2026-02-27,CASC,EMPRESA DE ENERGIA DE CASANARE S.A. ESP,MEDIANO,Comercializador regulado,2,1.8235,0.53,72.1,27.9,93.48,1.0,8.02,251.3
2026-02-27,CBNC,COLOMBINA ENERGIA SAS ESP,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.1835,100.0,101.73,1.78,0.0,0.0,-46.76,300.3
2026-02-27,CDNC,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,MEDIANO,Comercializador regulado,2,2.421,5.08,141.21,6.23,94.01,1.0,-205.22,295.6
2026-02-27,CEOC,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,MEDIANO,Comercializador regulado,2,2.3228,17.16,86.22,15.28,92.03,1.0,-13.85,275.4
2026-02-27,CETC,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,0.6377,12.62,627.72,0.0,94.13,1.0,-500,303.5
2026-02-27,CHCC,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BENEFICIO E INTERES COLECTIVO,MEDIANO,Comercializador regulado,2,3.0608,0.0,92.21,7.79,91.78,1.0,-22.17,289.0
2026-02-27,CHVC,AES COLOMBIA & CIA. S.C.A. E.S.P.,MEDIANO,Trader con sobrecobertura de contratos,4,1.2283,100.0,106.62,2.95,0.0,1.0,-67.55,298.5
2026-02-27,CMMC,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,GRANDE,Integrado/regional regulado,1,27.9143,11.38,96.25,4.9,88.14,1.0,-31.95,294.5
2026-02-27,CMXC,CEMEX ENERGY S.A.S E.S.P.,MEDIANO,Trader no regulado,0,0.7871,100.0,100.98,20.83,0.0,0.0,-80.58,271.5
2026-02-27,CNSC,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,MEDIANO,Integrado/regional regulado,1,5.1399,0.0,88.43,11.57,96.67,1.0,-15.09,281.9
2026-02-27,CQTC,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,1.0006,0.0,92.27,8.16,96.18,1.0,-23.12,288.3
2026-02-27,CSIC,AIR- E S.A.S. E.S.P. - INTERVENIDO,GRANDE,Integrado/regional regulado,1,28.0069,8.36,80.89,19.11,27.82,1.0,-3.0,267.8
2026-02-27,DLRC,DICELER S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.0149,0.0,513.79,46.65,0.0,1.0,-500,288.0
2026-02-27,DRUC,DRUMMOND POWER S.A.S. E.S.P.,MEDIANO,Trader no regulado,0,0.916,100.0,102.93,23.17,0.0,0.0,-92.47,269.2
2026-02-27,EBPC,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.2942,0.0,92.07,10.31,88.74,1.0,-26.48,284.7
2026-02-27,EBSC,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,2.8283,9.38,99.31,4.25,54.74,1.0,-42.31,295.9
2026-02-27,EDPC,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,MEDIANO,Comercializador regulado,2,0.8199,0.0,28.86,71.14,65.93,1.0,62.25,170.4
2026-02-27,EDQC,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,MEDIANO,Comercializador regulado,2,1.3723,0.0,82.87,17.13,92.57,1.0,-5.49,271.5
2026-02-27,EEPC,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,2.6459,27.1,105.26,12.28,75.85,1.0,-80.34,284.0
2026-02-27,EGVC,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.2555,0.0,99.18,3.76,95.36,1.0,-40.9,296.7
2026-02-27,EMEC,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.0659,67.53,164.0,0.0,0.0,1.0,-279.77,303.5
2026-02-27,EMIC,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,MEDIANO,Integrado/regional regulado,1,9.4571,23.05,85.27,14.73,61.58,1.0,-9.19,276.0
2026-02-27,EMPC,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,PEQUEÑO,Comercializador regulado,2,0.0522,0.0,58.93,41.07,93.61,1.0,24.54,226.7
2026-02-27,EMSC,ELECTRIFICADORA DEL META S.A. E.S.P.,MEDIANO,Comercializador regulado,2,4.2882,9.92,71.17,28.83,83.53,1.0,9.18,249.6
2026-02-27,ENBC,ENERBIT S.A.S. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.3678,11.43,1055.3,0.0,100.0,1.0,-500,303.5
2026-02-27,ENDC,ENEL COLOMBIA SA ESP,GRANDE,Integrado/regional regulado,1,43.4072,25.28,83.91,16.09,81.89,1.0,-6.79,273.4
2026-02-27,ENIC,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,MEDIANO,Comercializador regulado,2,1.0233,0.0,52.04,47.96,13.52,1.0,33.18,213.8
2026-02-27,EPMC,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,GRANDE,Integrado/regional regulado,1,37.8651,38.17,84.03,15.97,96.53,1.0,-6.94,273.6
2026-02-27,EPSC,CELSIA COLOMBIA S.A. E.S.P.,GRANDE,Integrado/regional regulado,1,12.6978,36.15,102.28,0.0,83.82,1.0,-45.41,303.5
2026-02-27,EPTC,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.259,0.0,458.18,115.15,95.28,1.0,-500,266.0
2026-02-27,ESOC,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0167,0.0,0.0,100.0,0.0,0.0,98.45,116.4
2026-02-27,ESSC,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,MEDIANO,Integrado/regional regulado,1,7.3858,0.0,72.79,27.21,95.7,1.0,7.15,252.6
2026-02-27,ESVC,EMPRESA SIGLO XXI EICE ESP,PEQUEÑO,Comercializador regulado,2,0.015,0.0,83.01,16.99,100.0,1.0,-5.67,271.7
2026-02-27,ETTC,ENERTOTAL S.A. E.S.P.,MEDIANO,Trader con sobrecobertura de contratos,4,1.8937,47.67,99.77,0.23,0.0,1.0,-36.33,303.1
2026-02-27,EVSC,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.0403,0.0,95.08,6.41,93.49,1.0,-30.44,291.7
2026-02-27,EXEC,ENEL X COLOMBIA S.A.S ESP,MEDIANO,Comercializador regulado,2,0.6288,0.0,101.32,9.2,100.0,1.0,-59.48,288.0
2026-02-27,EXIC,ENERXIA COLOMBIA SAS ESP,PEQUEÑO,Trader no regulado,0,0.3187,100.0,154.57,30.38,0.0,0.0,-302.41,272.8
2026-02-27,FERC,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.3594,100.0,387.65,0.0,0.0,0.0,-500,303.5
2026-02-27,FREC,FRANCA ENERGIA SA ESP,PEQUEÑO,Trader no regulado,0,0.2398,100.0,94.55,12.45,0.0,0.0,-40.05,281.8
2026-02-27,GAPC,GAP ENERGY GROUP SAS ESP,PEQUEÑO,Trader no regulado,0,0.2127,100.0,83.31,16.82,0.0,0.0,-6.21,272.1
2026-02-27,GECC,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,GRANDE,Trader no regulado,0,13.094,100.0,74.72,25.28,0.0,0.0,4.73,256.2
2026-02-27,GNCC,VATIA S.A. E.S.P.,MEDIANO,Integrado/regional regulado,1,5.205,10.2,125.05,13.7,98.75,1.0,-158.23,285.1
2026-02-27,GNYC,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,PEQUEÑO,Trader no regulado,0,0.0682,100.0,771.92,29.7,0.0,0.0,-500,296.6
2026-02-27,HIMC,GESTION ENERGETICA S.A. E.S.P.,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0241,0.0,6.46,93.54,0.0,1.0,90.35,128.5
2026-02-27,HLAC,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,2.3023,20.65,118.47,0.03,93.88,1.0,-106.93,303.5
2026-02-27,ISGC,ISAGEN S.A. E.S.P.,GRANDE,Trader con sobrecobertura de contratos,4,11.9423,100.0,120.25,0.0,0.0,0.0,-113.63,303.5
2026-02-27,ITLC,ITALCOL ENERGIA S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.4841,100.0,120.84,11.39,100.0,1.0,-137.78,287.4
2026-02-27,LESC,MESSER ENERGY SERVICES SAS ESP,PEQUEÑO,Trader no regulado,0,0.1253,100.0,213.51,47.07,0.0,0.0,-500,269.7
2026-02-27,NEUC,NEU ENERGY S.A.S E.S.P,MEDIANO,Comercializador regulado,2,2.1521,52.23,150.12,13.67,100.0,1.0,-253.35,287.9
2026-02-27,PEEC,PROFESIONALES EN ENERGIA S.A. E.S.P.,PEQUEÑO,Trader no regulado,0,0.0037,100.0,12307.86,763.57,0.0,1.0,-500,292.6
2026-02-27,QIEC,QI ENERGY S.A.S. E.S.P.,MEDIANO,Comercializador regulado,2,0.9539,8.9,178.32,4.46,57.09,1.0,-342.65,299.0
2026-02-27,RPEC,RIOPAILA ENERGÍA S.A.S. E.S.P.,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0201,100.0,0.0,100.0,0.0,0.0,98.45,116.4
2026-02-27,RTQC,RUITOQUE S.A. E.S.P.,MEDIANO,Comercializador regulado,2,1.217,68.77,252.5,21.55,99.85,1.0,-500,288.8
2026-02-27,SCEC,SOL & CIELO ENERGIA S.A.S. E.S.P,PEQUEÑO,Comercializador regulado,2,0.0477,30.8,335.03,26.7,100.0,1.0,-500,289.7
2026-02-27,SOEC,SOUTH32 ENERGY S.A.S E.S.P,MEDIANO,Trader con sobrecobertura de contratos,4,3.8395,100.0,102.79,0.0,0.0,0.0,-47.34,303.5
2026-02-27,TENC,TRANSACCIONES ENERGÉTICAS S.A.S. EMPRESA DE SERVICIOS PÚBLICOS E.S.P,MEDIANO,Comercializador regulado,2,1.0705,80.72,88.96,11.04,100.0,1.0,-16.09,282.9
2026-02-27,TPLC,TERPEL ENERGÍA S.A.S. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.2899,87.5,240.37,20.47,71.53,1.0,-500,288.8
2026-02-27,TRPC,TERMOPIEDRAS S.A. E.S.P.,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0009,100.0,0.0,100.0,0.0,0.0,98.45,116.4
2026-02-27,VESC,VOLTAJE EMPRESARIAL S.A.S. E.S.P.,PEQUEÑO,Trader no regulado,0,0.0995,100.0,110.83,27.02,0.0,0.0,-129.88,266.9
2026-02-27,VICC,EMPRESA DE ENERGÍA ELÉCTRICA DEL DEPARTAMENTO DEL VICHADA,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0099,0.0,0.0,100.0,0.0,0.0,98.45,116.4
2026-02-28,ASCC,A.S.C. INGENIERIA S.A. E.S.P.,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.0682,20.81,100.0,0.0,0.0,1.0,-36.25,303.0
2026-02-28,BCCC,BCCY CORDOBA S.A.S. E.S.P.,PEQUEÑO,Trader no regulado,0,0.0011,100.0,4254.26,100.0,0.0,0.0,-500,298.8
2026-02-28,BEIC,BEAM ENERGY INNOVATION S.A.S. E.S.P.,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.0392,82.18,2820.62,0.0,0.0,0.0,-500,303.0
2026-02-28,BIAC,BIA ENERGY S.A.S. E.S.P,MEDIANO,Comercializador regulado,2,1.9404,38.64,86.63,18.81,100.0,1.0,-22.37,270.3
2026-02-28,CASC,EMPRESA DE ENERGIA DE CASANARE S.A. ESP,MEDIANO,Comercializador regulado,2,1.7414,0.14,75.5,24.53,93.48,1.0,3.45,258.1
2026-02-28,CBNC,COLOMBINA ENERGIA SAS ESP,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.1176,100.0,127.65,0.0,0.0,0.0,-141.08,303.0
2026-02-28,CDNC,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,MEDIANO,Comercializador regulado,2,2.4131,4.96,141.68,7.01,94.01,1.0,-207.98,294.4
2026-02-28,CEOC,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,MEDIANO,Comercializador regulado,2,2.2569,13.49,88.74,12.28,92.03,1.0,-17.57,280.7
2026-02-28,CETC,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,0.6128,12.11,887.46,0.0,93.96,1.0,-500,303.0
2026-02-28,CHCC,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BENEFICIO E INTERES COLECTIVO,MEDIANO,Comercializador regulado,2,3.0009,0.0,92.91,7.09,91.67,1.0,-23.24,290.0
2026-02-28,CHVC,AES COLOMBIA & CIA. S.C.A. E.S.P.,MEDIANO,Trader con sobrecobertura de contratos,4,1.0924,100.0,119.88,0.0,0.0,1.0,-111.64,303.0
2026-02-28,CMMC,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,GRANDE,Integrado/regional regulado,1,27.9286,10.87,95.03,5.85,88.19,1.0,-28.87,292.4
2026-02-28,CMXC,CEMEX ENERGY S.A.S E.S.P.,MEDIANO,Trader no regulado,0,0.859,100.0,93.46,19.44,0.0,0.0,-49.52,271.5
2026-02-28,CNSC,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,MEDIANO,Integrado/regional regulado,1,5.1004,0.0,85.18,14.82,96.52,1.0,-9.07,275.9
2026-02-28,CQTC,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,1.0094,0.0,90.65,9.44,96.14,1.0,-19.28,285.7
2026-02-28,CSIC,AIR- E S.A.S. E.S.P. - INTERVENIDO,GRANDE,Integrado/regional regulado,1,27.3131,7.65,83.22,16.78,27.01,1.0,-6.01,272.3
2026-02-28,DLRC,DICELER S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.012,0.0,637.61,58.7,0.0,1.0,-500,287.6
2026-02-28,DRUC,DRUMMOND POWER S.A.S. E.S.P.,MEDIANO,Trader no regulado,0,0.9504,100.0,99.61,27.48,0.0,0.0,-88.56,263.4
2026-02-28,EBPC,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.3026,0.0,92.91,8.05,87.45,1.0,-25.15,288.4
2026-02-28,EBSC,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,2.7236,8.24,103.02,3.04,54.74,1.0,-53.64,297.8
2026-02-28,EDPC,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,MEDIANO,Comercializador regulado,2,0.8194,0.0,28.88,71.12,65.93,1.0,60.79,172.6
2026-02-28,EDQC,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,MEDIANO,Comercializador regulado,2,1.3388,0.0,83.39,16.61,92.45,1.0,-6.23,272.6
2026-02-28,EEPC,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,MEDIANO,Comercializador regulado,2,2.4793,25.41,102.7,13.94,74.58,1.0,-73.76,281.1
2026-02-28,EGVC,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.2396,0.0,104.69,0.31,95.31,1.0,-54.63,302.5
2026-02-28,EMEC,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,PEQUEÑO,Trader con sobrecobertura de contratos,4,0.0593,68.04,185.2,0.0,0.0,1.0,-359.34,303.0
2026-02-28,EMIC,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,MEDIANO,Integrado/regional regulado,1,9.8815,19.74,81.15,18.85,61.61,1.0,-3.47,268.5
2026-02-28,EMPC,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,PEQUEÑO,Comercializador regulado,2,0.0536,0.0,57.42,42.58,93.61,1.0,25.7,225.0
2026-02-28,EMSC,ELECTRIFICADORA DEL META S.A. E.S.P.,MEDIANO,Comercializador regulado,2,3.82,10.08,79.55,20.51,83.74,1.0,-1.58,265.4
2026-02-28,ENBC,ENERBIT S.A.S. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.3494,10.62,1526.34,0.0,100.0,1.0,-500,303.0
2026-02-28,ENDC,ENEL COLOMBIA SA ESP,GRANDE,Integrado/regional regulado,1,40.4248,24.91,84.48,15.52,80.87,1.0,-7.78,274.6
2026-02-28,ENIC,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,MEDIANO,Comercializador regulado,2,0.973,0.0,52.18,47.82,14.18,1.0,32.14,215.3
2026-02-28,EPMC,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,GRANDE,Integrado/regional regulado,1,35.1678,36.86,84.58,15.42,96.41,1.0,-7.97,274.8
2026-02-28,EPSC,CELSIA COLOMBIA S.A. E.S.P.,GRANDE,Integrado/regional regulado,1,10.9445,35.66,102.62,0.0,83.73,1.0,-46.2,303.0
2026-02-28,EPTC,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,PEQUEÑO,Comercializador regulado,2,0.2588,0.0,446.58,122.83,94.94,1.0,-500,263.5
2026-02-28,ESOC,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,0.0173,0.0,0.0,100.0,0.0,0.0,96.29,119.7
2026-02-28,ESSC,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,MEDIANO,Integrado/regional regulado,1,7.2137,0.0,71.31,28.69,95.51,1.0,8.63,250.4
2026-02-28,ESVC,EMPRESA SIGLO XXI EICE ESP,PEQUEÑO,Comercializador regulado,2,0.0144,0.0,84.49,15.51,100.0,1.0,-7.79,274.6
